Video_ID,Channel_ID,Channel_Name,Channel_UC,YouTube_Video_ID,Video_Title,Year,PublishedAt,DurationSeconds,DurationISO,Matched_Keywords,CaptionFlag,Transcript_Available,Transcript_Provider,Transcript_Reason,Transcript_Path,Meta_Path
V0050,C05,CrowdStrike,UCsRdY9CtEVWTNO4ulwfzqVA,OZHfMlX5HQc,Driving Ambition III: Tackling The Mighty Yas Marina F1 Circuit,2025,2025-12-04T00:07:41Z,784,PT13M4S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C05_CrowdStrike/V0050.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C05_CrowdStrike/V0050.meta.json
V0051,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,xSuxDQ0ZQe4,"EP22 Jailbreaking, Prompt Injection, and the ""Agentic"" Flaw in MCP with Kevin Harris",2026,2026-02-05T01:35:54Z,3448,PT57M28S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0051.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0051.meta.json
V0052,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,99r8Ya0nzyY,How Android Combats Mobile Scams,2026,2026-01-28T19:21:02Z,1896,PT31M36S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0052.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0052.meta.json
V0053,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,_zaUf78aACU,"EP21 From HITB Origins to Agentic AI: Web3, Music & The Future of Hacking with Dhillon Kannabhiran",2026,2026-01-21T01:03:03Z,3749,PT1H2M29S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0053.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0053.meta.json
V0054,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,zSgK1J_Ijbs,"EP20 Windows Under the Hood: Kernel Design, EDRs, and the Shift to VBS with Pavel Yosifovich",2025,2025-12-17T18:58:11Z,4226,PT1H10M26S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0054.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0054.meta.json
V0055,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,zruKcuSgzNI,Data Pipeline Management in Google SecOps,2025,2025-12-16T21:13:51Z,3545,PT59M5S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0055.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0055.meta.json
V0056,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,fzhbWb9oAEI,Simplifying Security and Log Ingestion: Bindplane + Google SecOps,2025,2025-12-16T21:10:06Z,3619,PT1H19S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0056.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0056.meta.json
V0057,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,jASM45DtQ5U,Using Gemini to Build Rules and Searches for Google SecOps,2025,2025-12-16T21:06:27Z,3318,PT55M18S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0057.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0057.meta.json
V0058,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,7uoQqQBbu88,Best Practices For Ingestion And Parsing in Google Security Operations,2025,2025-12-16T21:06:26Z,3626,PT1H26S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0058.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0058.meta.json
V0059,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,kTwgaBZ3INI,Debugging SOAR Integrations in IDE Like it's a VIBE,2025,2025-12-16T14:47:56Z,2580,PT43M,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0059.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0059.meta.json
V0060,C06,Mandiant (Google Cloud Security),UCexu0DP7VKdDByusuTA53FQ,PUV0JWKzuYo,"EP19 The Art of Deconstructing Problems: Tools, Tactics, and the ScatterBrain Obfuscator with Nin...",2025,2025-11-19T21:32:01Z,6799,PT1H53M19S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0060.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C06_Mandiant_Google_Cloud_Security/V0060.meta.json
V0061,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,mMe9G0d_4rE,Sophos MDR ThreatCast (Jan. 2025): 2024 Year in Review,2025,2025-01-16T20:23:42Z,3749,PT1H2M29S,ir;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0061.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0061.meta.json
V0062,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,IRl5UqbAx2s,Sophos MDR ThreatCast November 2024,2024,2024-12-17T16:12:41Z,3522,PT58M42S,ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0062.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0062.meta.json
V0063,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,1GsWX8pNzoU,Sophos MDR ThreatCast October 2024,2024,2024-11-14T14:05:19Z,3365,PT56M5S,conti;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0063.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0063.meta.json
V0064,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,QO_OXeN9W-c,Sophos MDR ThreatCast September 2024,2024,2024-10-07T13:29:03Z,3404,PT56M44S,ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0064.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0064.meta.json
V0065,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,TP0o_kQHVfA,Sophos MDR ThreatCast August 2024,2024,2024-09-12T19:37:31Z,3604,PT1H4S,akira;ir;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0065.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0065.meta.json
V0066,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,QPrRU1bkmVU,Mad Liberator and the AnyDesk gambit,2024,2024-09-10T01:32:53Z,533,PT8M53S,incident response;ir;ransomware,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0066.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0066.meta.json
V0067,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,YpvAnSEk8HU,RDP: Executing the 4624 4625 Login Query,2024,2024-03-20T15:48:54Z,412,PT6M52S,incident response;ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0067.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0067.meta.json
V0068,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,JPWU-yCaShg,Remote Ransomware vs Sophos CryptoGuard,2023,2023-12-20T10:59:59Z,354,PT5M54S,lockbit;ransomware,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0068.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0068.meta.json
V0069,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,t1kv5pDURl4,Sophos X-Ops Incident Response:  Identifying Group Policy Attacks,2023,2023-11-08T17:08:15Z,508,PT8M28S,clop;incident response;ir;ransomware,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0069.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0069.meta.json
V0070,C07,Sophos X-Ops,UCNw16DcIi92n7K5A_OtrBVA,bWq1S0xr42s,Sophos X-Ops Incident Response: How To Investigate Rclone Data Exfiltration,2023,2023-11-03T16:40:41Z,498,PT8M18S,incident response;ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0070.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C07_Sophos_X-Ops/V0070.meta.json
V0071,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,l3uEeKeq0KA,RMM abuse is ramping up. See the latest data!,2026,2026-02-18T18:01:24Z,1871,PT31M11S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0071.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0071.meta.json
V0072,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,9M53_oFsDIE,Is OpenClaw an entry point for attackers?,2026,2026-02-12T14:30:16Z,1892,PT31M32S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0072.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0072.meta.json
V0073,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,EtGm0A2fDi4,Security leaders dive into the best ways to integrate AI into your SOC,2026,2026-02-04T17:58:22Z,2013,PT33M33S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0073.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0073.meta.json
V0074,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,miaXivB7Sv4,Why AI is worth it: Transforming detection engineering in the SOC,2026,2026-01-28T15:26:37Z,1924,PT32M4S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0074.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0074.meta.json
V0075,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,QLdbteD4GU4,Add some clarity to your cloud threat detections now,2026,2026-01-22T21:14:10Z,1442,PT24M2S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0075.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0075.meta.json
V0076,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,1ZYsJcq-zQI,How to spot and defend against AI threats,2026,2026-01-21T17:59:22Z,1990,PT33M10S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0076.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0076.meta.json
V0077,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,vwmHPLWOhgc,A step-by-step guide to getting the most out of your SOC workflows,2026,2026-01-14T19:43:34Z,2153,PT35M53S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0077.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0077.meta.json
V0078,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,B8_XRjKAzeU,Modern app control that works,2026,2026-01-07T17:18:51Z,2403,PT40M3S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0078.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0078.meta.json
V0079,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,SNXcUTWtbdA,"Sha1-Hulud, MacSync Stealer, ScreenConnect: What we know!",2025,2025-12-17T21:14:46Z,1931,PT32M11S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0079.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0079.meta.json
V0080,C08,Red Canary,UCulDoWwoy0vNvRwl2tVX3-w,K-kPp2pb0W0,The hunt is on: Master anomaly detection,2025,2025-12-10T17:36:53Z,2224,PT37M4S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0080.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C08_Red_Canary/V0080.meta.json
V0081,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,d3oy3Ph5T5U,From Trafficking Victim to Cybercrime Whistleblower,2026,2026-02-25T03:09:00Z,3619,PT1H19S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0081.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0081.meta.json
V0082,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,9ovkrQWcb2Y,What We've Learned From Protecting 4M Endpoints & 9M Identities,2026,2026-02-23T20:33:17Z,300,PT5M,ir;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0082.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0082.meta.json
V0083,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,GJ_w1v1pI5Q,"Community Fireside Chat | Beyond the Tech: Mastering the ""Business-First"" QBR",2026,2026-02-20T06:50:26Z,2713,PT45M13S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0083.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0083.meta.json
V0084,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,_qnz_EBDpkg,"Community Fireside Chat (EMEA) | Beyond the Tech: Mastering the ""Business-First"" QBR",2026,2026-02-20T03:04:22Z,3560,PT59M20S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0084.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0084.meta.json
V0085,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,XlHQezA8W3s,Tradecraft Tuesday | Hiding in Plain Sight - AppDomainManager Injection,2026,2026-02-11T07:10:09Z,3454,PT57M34S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0085.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0085.meta.json
V0086,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,GW3SqDH-_hg,The Product Lab | December 2025,2026,2026-01-30T16:01:29Z,4882,PT1H21M22S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0086.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0086.meta.json
V0087,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,qz69Q0nrE9c,Community Fireside Chat | The Great Stack Audit: Making Sense of Your Tools,2026,2026-01-30T15:57:10Z,2734,PT45M34S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0087.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0087.meta.json
V0088,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,Y_y5CMpLm2I,Community Fireside Chat | The Evolution of Cyber Insurance: Rethinking Carrier Vendor Panels,2026,2026-01-30T15:54:53Z,2848,PT47M28S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0088.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0088.meta.json
V0089,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,xpQ1a4drf1o,Tradecraft Tuesday | A Look Inside the React2Shell,2026,2026-01-30T15:48:39Z,3227,PT53M47S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0089.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0089.meta.json
V0090,C09,Huntress,UCykrmYP5ANJFWGWJckUJlAA,U_EgekHjHyM,Community Fireside Chat | Nailing Your Incident Response (IR) Planning,2025,2025-11-21T06:50:16Z,2812,PT46M52S,incident response;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0090.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C09_Huntress/V0090.meta.json
V0091,C10,John Hammond,UCVeW9qkBjo3zosnqUbG7CFw,Ck8IPInn74A,Russia is hacking zero-days again,2026,2026-02-19T14:00:27Z,1009,PT16M49S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0091.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0091.meta.json
V0092,C10,John Hammond,UCVeW9qkBjo3zosnqUbG7CFw,RP-zs6J6ySw,AI wrote a hit piece,2026,2026-02-15T14:00:39Z,475,PT7M55S,conti,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0092.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0092.meta.json
V0093,C10,John Hammond,UCVeW9qkBjo3zosnqUbG7CFw,BzUBdvCdlSU,Moltbook is still weird (and AI skills suck),2026,2026-02-13T14:00:18Z,1197,PT19M57S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0093.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0093.meta.json
V0094,C10,John Hammond,UCVeW9qkBjo3zosnqUbG7CFw,7GS6Xs4hdvg,Clawdbot Malware,2026,2026-01-27T22:52:58Z,2590,PT43M10S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0094.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0094.meta.json
V0095,C10,John Hammond,UCVeW9qkBjo3zosnqUbG7CFw,Mw8DVcLSZIc,NTUSER.MAN,2026,2026-01-15T14:00:46Z,1778,PT29M38S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0095.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0095.meta.json
V0096,C10,John Hammond,UCVeW9qkBjo3zosnqUbG7CFw,AAiiIY-Soak,"Hacking Endpoint to Identity (Microsoft 365): ""ConsentFix""",2025,2025-12-13T14:00:22Z,1186,PT19M46S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0096.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0096.meta.json
V0097,C10,John Hammond,UCVeW9qkBjo3zosnqUbG7CFw,0XumkGQFEEk,so malware is invisible now lol,2025,2025-12-05T14:00:03Z,1205,PT20M5S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0097.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C10_John_Hammond/V0097.meta.json
